Shipment_ID,Origin,Destination,Transport_Mode,Cargo_Type,Weight_KG,Volume_CBM,Distance_KM,Container_Type,Fuel_Price,Season,Carrier,Transit_Days,Actual_Freight_Price_INR
SHP02714K,Kolkata,Colombo,Sea,Electronics,2714.0,20.31,10198.0,LCL,79.9,Peak,Carrier_A,18.0,84966.0
SHP02715D,Delhi,Hamburg,Sea,Electronics,2715.0,1.5,6555.0,LCL,96.99,Normal,Carrier_A,15.0,65463.0
SHP02716A,Mumbai,Los Angeles,Sea,Automotive Parts,2716.0,10.5,2875.0,40FT_HC,114.48,Normal,Carrier_B,8.0,68407.0
SHP02717B,Bengaluru,Hamburg,Sea,General Merchandise,2717.0,12.1,543.0,40FT,88.05,Normal,Carrier_A,3.0,31430.0
SHP02718H,Hyderabad,New York,Road,General Merchandise,2718.0,17.97,11776.0,LCL,87.08,Off_Peak,Carrier_C,27.0,108821.0
SHP02719C,Chennai,Hamburg,Air,Pharmaceuticals,2719.0,5.25,11291.0,LCL,111.13,Off_Peak,Carrier_C,22.0,313257.0
SHP02720H,Hyderabad,Shanghai,Sea,Pharmaceuticals,2720.0,0.5,3653.0,LCL,79.7,Normal,Carrier_E,5.0,28078.0
SHP02721A,Mumbai,New York,Road,Machinery,2721.0,8.89,7839.0,20FT,112.34,Normal,Carrier_A,20.0,118552.0
SHP02722D,Delhi,Hamburg,Air,Electronics,2722.0,34.73,8886.0,LCL,106.18,Off_Peak,Carrier_A,20.0,485680.0
SHP02723M,Mumbai,Rotterdam,Sea,Furniture,2723.0,4.74,7147.0,AIR_CARGO,90.63,Normal,Carrier_C,16.0,185616.0
SHP02724M,Mumbai,Los Angeles,Sea,Machinery,2724.0,9.01,10194.0,40FT_HC,78.34,Normal,Carrier_E,20.0,73589.0
SHP02725P,Pune,Singapore,Sea,Electronics,2725.0,0.5,1395.0,LCL,75.77,Normal,Carrier_E,5.0,18126.0
SHP02726H,Hyderabad,Dubai,Sea,Automotive Parts,2726.0,25.85,10810.0,40FT,90.03,Off_Peak,Carrier_C,19.0,77586.0
SHP02727H,Hyderabad,New York,Sea,General Merchandise,2727.0,8.62,5008.0,20FT,103.21,Normal,Carrier_C,11.0,56023.0
SHP02728B,Bengaluru,London,Sea,Pharmaceuticals,2728.0,0.5,6028.0,AIR_CARGO,94.5,Normal,Carrier_B,11.0,66606.0
SHP02729H,Hyderabad,Dubai,Sea,General Merchandise,2729.0,9.54,5614.0,40FT_HC,104.55,Off_Peak,Carrier_E,13.0,69191.0
SHP02730D,Delhi,Colombo,Sea,Automotive Parts,2730.0,5.94,6610.0,20FT,101.82,Off_Peak,Carrier_E,16.0,73601.0
SHP02731H,Hyderabad,New York,Air,Machinery,2731.0,12.28,7379.0,AIR_CARGO,97.92,Normal,Carrier_B,13.0,310190.0
SHP02732K,Kolkata,New York,Sea,Machinery,2732.0,11.81,8669.0,20FT,113.7,Off_Peak,Carrier_C,19.0,89440.0
SHP02733A,Mumbai,Hamburg,Sea,Textiles,2733.0,4.96,6537.0,40FT_HC,104.14,Off_Peak,Carrier_B,14.0,72798.0
SHP02734P,Pune,New York,Road,Pharmaceuticals,2734.0,6.04,8375.0,40FT_HC,111.58,Peak,Carrier_B,19.0,152640.0
SHP02735D,Delhi,Los Angeles,Sea,Pharmaceuticals,2735.0,2.33,4390.0,LCL,84.69,Normal,Carrier_D,9.0,48227.0
SHP02736B,Bengaluru,Jebel Ali,Air,Furniture,2736.0,7.82,11272.0,40FT,103.55,Normal,Carrier_E,24.0,331064.0
SHP02737K,Kolkata,Jebel Ali,Road,Pharmaceuticals,2737.0,13.35,1242.0,LCL,98.91,Normal,Carrier_C,3.0,40968.0
SHP02738K,Kolkata,Colombo,Sea,Electronics,2738.0,8.99,6774.0,20FT,111.97,Off_Peak,Carrier_D,11.0,91761.0
SHP02739A,Mumbai,Shanghai,Road,Machinery,2739.0,3.89,1505.0,LCL,95.42,Normal,Carrier_D,2.0,33244.0
SHP02740M,Mumbai,Singapore,Sea,Automotive Parts,2740.0,0.5,5592.0,40FT_HC,86.19,Normal,Carrier_D,11.0,59887.0
SHP02741D,Delhi,Shanghai,Sea,Machinery,2741.0,8.35,3462.0,40FT_HC,90.39,Off_Peak,Carrier_C,5.0,44285.0
SHP02742A,Mumbai,Los Angeles,Sea,General Merchandise,2742.0,9.18,11274.0,40FT_HC,83.75,Off_Peak,Carrier_B,26.0,74776.0
SHP02743K,Kolkata,Los Angeles,Sea,Electronics,2743.0,6.07,650.0,LCL,83.8,Peak,Carrier_C,3.0,32099.0
SHP02744B,Bengaluru,Rotterdam,Sea,Pharmaceuticals,2744.0,0.5,4999.0,AIR_CARGO,93.82,Off_Peak,Carrier_E,13.0,49686.0
SHP02745A,Mumbai,Jebel Ali,Sea,Furniture,2745.0,12.92,9493.0,LCL,110.7,Peak,Carrier_E,21.0,116493.0
SHP02746M,Mumbai,Dubai,Air,Furniture,2746.0,12.19,2667.0,LCL,82.67,Normal,Carrier_B,7.0,97779.0
SHP02747K,Kolkata,London,Sea,Furniture,2747.0,6.13,9879.0,LCL,86.51,Normal,Carrier_C,27.0,75894.0
SHP02748A,Mumbai,New York,Sea,Chemicals,2748.0,5.84,10387.0,LCL,109.12,Normal,Carrier_B,27.0,102751.0
SHP02749D,Delhi,Singapore,Air,Textiles,2749.0,12.33,8642.0,40FT_HC,88.57,Normal,Carrier_B,20.0,252447.0
SHP02750M,Mumbai,London,Sea,Electronics,2750.0,7.15,2904.0,40FT,113.5,Peak,Carrier_C,5.0,64715.0
SHP02751D,Delhi,Shanghai,Sea,General Merchandise,2751.0,9.02,3628.0,LCL,85.76,Peak,Carrier_E,11.0,46760.0
SHP02752D,Delhi,London,Air,Pharmaceuticals,2752.0,10.62,2420.0,LCL,92.69,Off_Peak,Carrier_C,3.0,86225.0
SHP02753D,Delhi,Rotterdam,Sea,General Merchandise,2753.0,4.32,2617.0,40FT,78.82,Peak,Carrier_E,10.0,44069.0
SHP02754A,Mumbai,Singapore,Sea,General Merchandise,2754.0,0.5,920.0,LCL,114.69,Peak,Carrier_A,1.0,41514.0
SHP02755M,Mumbai,Singapore,Road,Pharmaceuticals,2755.0,5.87,10359.0,40FT,110.61,Normal,Carrier_A,20.0,151890.0
SHP02756A,Mumbai,Rotterdam,Sea,General Merchandise,2756.0,11.09,6578.0,40FT_HC,107.7,Normal,Carrier_A,16.0,78040.0
SHP02757A,Mumbai,Los Angeles,Sea,Furniture,2757.0,10.41,4269.0,AIR_CARGO,81.29,Normal,Carrier_D,11.0,45989.0
SHP02758A,Mumbai,Rotterdam,Sea,Automotive Parts,2758.0,0.5,3830.0,LCL,113.77,Peak,Carrier_E,6.0,80634.0
SHP02759K,Kolkata,Los Angeles,Sea,Textiles,2759.0,16.62,6764.0,AIR_CARGO,112.17,Off_Peak,Carrier_E,15.0,245117.0
SHP02760H,Hyderabad,Dubai,Sea,Chemicals,2760.0,5.11,4257.0,LCL,92.43,Off_Peak,Carrier_C,11.0,42992.0
SHP02761C,Chennai,Colombo,Sea,General Merchandise,2761.0,0.5,10433.0,20FT,102.27,Peak,Carrier_E,21.0,106787.0
SHP02762K,Kolkata,Los Angeles,Sea,General Merchandise,2762.0,4.43,2926.0,20FT,114.7,Normal,Carrier_C,7.0,53979.0
SHP02763M,Mumbai,London,Sea,Machinery,2763.0,11.24,10646.0,40FT_HC,91.39,Normal,Carrier_D,23.0,91531.0
SHP02764C,Chennai,Los Angeles,Sea,Textiles,2764.0,11.22,8137.0,AIR_CARGO,79.52,Normal,Carrier_C,19.0,59900.0
SHP02765C,Chennai,Colombo,Sea,Electronics,2765.0,19.92,11501.0,AIR_CARGO,109.71,Normal,Carrier_A,23.0,130672.0
SHP02766C,Chennai,Shanghai,Road,Textiles,2766.0,6.36,674.0,40FT,94.06,Normal,Carrier_C,6.0,32356.0
SHP02767H,Hyderabad,New York,Sea,Textiles,2767.0,4.96,1180.0,40FT,114.48,Normal,Carrier_C,4.0,49567.0
SHP02768A,Mumbai,Rotterdam,Sea,Pharmaceuticals,2768.0,46.9,6260.0,LCL,97.04,Normal,Carrier_C,12.0,87270.0
SHP02769P,Pune,New York,Sea,Pharmaceuticals,2769.0,8.05,10992.0,40FT,76.18,Off_Peak,Carrier_E,25.0,60417.0
SHP02770B,Bengaluru,Rotterdam,Sea,Pharmaceuticals,2770.0,16.82,8904.0,40FT,94.67,Normal,Carrier_B,21.0,296867.0
SHP02771M,Mumbai,Dubai,Sea,Chemicals,2771.0,4.11,7655.0,AIR_CARGO,103.72,Normal,Carrier_B,15.0,85026.0
SHP02772P,Pune,Jebel Ali,Sea,Furniture,2772.0,26.22,863.0,20FT,76.04,Normal,Carrier_B,2.0,40297.0
SHP02773H,Hyderabad,London,Air,Textiles,2773.0,0.5,4573.0,AIR_CARGO,91.54,Peak,Carrier_E,14.0,157105.0
SHP02774H,Hyderabad,London,Sea,Chemicals,2774.0,0.5,4477.0,40FT,81.22,Normal,Carrier_A,10.0,39377.0
SHP02775B,Bengaluru,Shanghai,Sea,General Merchandise,2775.0,0.5,6734.0,LCL,100.72,Normal,Carrier_B,14.0,66075.0
SHP02776C,Chennai,Jebel Ali,Sea,Pharmaceuticals,2776.0,6.76,3465.0,20FT,113.29,Normal,Carrier_B,8.0,59405.0
SHP02777A,Mumbai,Jebel Ali,Sea,General Merchandise,2777.0,0.5,3572.0,40FT,99.98,Normal,Carrier_D,11.0,61927.0
SHP02778B,Bengaluru,Rotterdam,Sea,Pharmaceuticals,2778.0,0.5,7640.0,40FT,102.8,Normal,Carrier_D,20.0,86571.0
SHP02779P,Pune,London,Sea,Automotive Parts,2779.0,2.55,11363.0,LCL,90.86,Off_Peak,Carrier_A,23.0,79778.0
SHP02780P,Pune,London,Sea,Chemicals,2780.0,3.65,8092.0,LCL,97.53,Normal,Carrier_C,22.0,71282.0
SHP02781B,Bengaluru,Jebel Ali,Sea,Chemicals,2781.0,5.34,8183.0,40FT,96.75,Normal,Carrier_C,16.0,67640.0
SHP02782H,Hyderabad,Rotterdam,Sea,Furniture,2782.0,10.59,11841.0,40FT,105.38,Peak,Carrier_D,23.0,523062.0
SHP02783M,Mumbai,Los Angeles,Sea,Electronics,2783.0,0.5,2265.0,AIR_CARGO,109.28,Off_Peak,Carrier_D,7.0,52692.0
SHP02784D,Delhi,Los Angeles,Sea,Machinery,2784.0,15.31,889.0,40FT_HC,101.52,Peak,Carrier_A,2.0,122396.0
SHP02785A,Mumbai,Colombo,Road,Textiles,2785.0,0.5,9073.0,LCL,114.19,Peak,Carrier_A,20.0,160330.0
SHP02786P,Pune,Hamburg,Sea,Electronics,2786.0,10.15,5546.0,LCL,108.13,Peak,Carrier_E,11.0,81608.0
SHP02787P,Pune,Singapore,Road,Chemicals,2787.0,8.57,5431.0,AIR_CARGO,79.99,Normal,Carrier_C,9.0,61093.0
SHP02788B,Bengaluru,Dubai,Sea,Electronics,2788.0,14.74,3091.0,20FT,95.3,Normal,Carrier_E,4.0,52729.0
SHP02789A,Mumbai,Rotterdam,Sea,Automotive Parts,2789.0,5.69,6329.0,20FT,111.13,Peak,Carrier_B,13.0,129123.0
SHP02790B,Bengaluru,Los Angeles,Sea,Machinery,2790.0,11.44,5585.0,20FT,112.76,Normal,Carrier_A,13.0,94864.0
SHP02791C,Chennai,Shanghai,Air,Furniture,2791.0,17.36,4473.0,LCL,90.21,Normal,Carrier_C,7.0,164610.0
SHP02792A,Mumbai,Singapore,Road,Chemicals,2792.0,8.52,5592.0,40FT_HC,104.03,Normal,Carrier_C,13.0,97633.0
SHP02793C,Chennai,Singapore,Sea,Chemicals,2793.0,20.74,4914.0,40FT_HC,91.42,Normal,Carrier_E,11.0,72641.0
SHP02794P,Pune,Singapore,Sea,Textiles,2794.0,9.89,11309.0,AIR_CARGO,79.95,Normal,Carrier_D,22.0,65674.0
SHP02795H,Hyderabad,Jebel Ali,Sea,Furniture,2795.0,4.66,11773.0,20FT,110.38,Normal,Carrier_D,22.0,114003.0
SHP02796C,Chennai,Colombo,Sea,Furniture,2796.0,16.3,10159.0,20FT,112.28,Normal,Carrier_A,21.0,105789.0
SHP02797A,Mumbai,Shanghai,Sea,Pharmaceuticals,2797.0,3.86,11890.0,40FT,95.19,Normal,Carrier_D,23.0,97766.0
SHP02798K,Kolkata,Hamburg,Sea,Machinery,2798.0,5.36,3556.0,AIR_CARGO,75.73,Normal,Carrier_B,10.0,31962.0
SHP02799A,Mumbai,Shanghai,Road,Automotive Parts,2799.0,10.01,10194.0,AIR_CARGO,107.64,Normal,Carrier_C,18.0,149621.0
SHP02800B,Bengaluru,Shanghai,Sea,General Merchandise,2800.0,13.24,5176.0,LCL,94.08,Off_Peak,Carrier_D,12.0,57999.0
SHP02801C,Chennai,Rotterdam,Sea,Electronics,2801.0,0.5,9081.0,LCL,78.0,Off_Peak,Carrier_A,16.0,149798.0
SHP02802M,Mumbai,Colombo,Road,Furniture,2802.0,0.5,2816.0,AIR_CARGO,82.58,Off_Peak,Carrier_B,7.0,33487.0
SHP02803K,Kolkata,New York,Road,Textiles,2803.0,2.08,9837.0,40FT_HC,81.08,Off_Peak,Carrier_E,18.0,77019.0
SHP02804H,Hyderabad,Colombo,Road,Chemicals,2804.0,8.68,1460.0,AIR_CARGO,102.45,Off_Peak,Carrier_E,3.0,55427.0
SHP02805D,Delhi,New York,Sea,General Merchandise,2805.0,17.91,3611.0,40FT_HC,86.98,Normal,Carrier_B,9.0,56122.0
SHP02806B,Bengaluru,Hamburg,Road,Automotive Parts,2806.0,15.5,9952.0,LCL,80.11,Normal,Carrier_A,19.0,98738.0
SHP02807B,Bengaluru,Rotterdam,Sea,Machinery,2807.0,0.5,9092.0,AIR_CARGO,111.71,Off_Peak,Carrier_E,21.0,298776.0
SHP02808M,Mumbai,Jebel Ali,Sea,Furniture,2808.0,14.29,6264.0,40FT_HC,113.26,Off_Peak,Carrier_C,16.0,93343.0
SHP02809D,Delhi,Singapore,Sea,Electronics,2809.0,6.51,8237.0,40FT,80.54,Normal,Carrier_C,19.0,58368.0
SHP02810P,Pune,Rotterdam,Sea,Furniture,2810.0,5.25,2634.0,40FT,84.21,Normal,Carrier_A,8.0,101414.0
SHP02811D,Delhi,Jebel Ali,Sea,Textiles,2811.0,13.55,8179.0,AIR_CARGO,98.68,Peak,Carrier_A,17.0,84173.0
SHP02812H,Hyderabad,Rotterdam,Sea,Furniture,2812.0,1.17,592.0,20FT,81.02,Off_Peak,Carrier_C,6.0,29184.0
SHP02813H,Hyderabad,Jebel Ali,Air,Furniture,2813.0,7.32,10082.0,AIR_CARGO,81.34,Normal,Carrier_A,20.0,225136.0
SHP02814K,Kolkata,Rotterdam,Sea,Furniture,2814.0,6.66,6437.0,LCL,88.46,Normal,Carrier_B,18.0,54684.0
SHP02815P,Pune,Colombo,Sea,Chemicals,2815.0,4.71,11355.0,LCL,112.97,Normal,Carrier_A,21.0,110423.0
SHP02816B,Bengaluru,Colombo,Air,Chemicals,2816.0,4.53,5999.0,40FT,113.5,Off_Peak,Carrier_C,11.0,226932.0
SHP02817C,Chennai,Colombo,Sea,General Merchandise,2817.0,12.32,5481.0,40FT_HC,108.67,Normal,Carrier_D,9.0,87543.0
SHP02818H,Hyderabad,Singapore,Sea,General Merchandise,2818.0,1.43,5676.0,40FT,102.83,Normal,Carrier_A,10.0,64432.0
SHP02819M,Mumbai,Dubai,Sea,Electronics,2819.0,5.02,4637.0,40FT_HC,103.83,Normal,Carrier_E,7.0,59725.0
SHP02820M,Mumbai,London,Sea,Machinery,2820.0,13.53,2417.0,AIR_CARGO,93.78,Peak,Carrier_B,7.0,44714.0
SHP02821M,Mumbai,New York,Road,Automotive Parts,2821.0,10.56,10184.0,20FT,96.21,Peak,Carrier_B,22.0,137892.0
SHP02822A,Mumbai,Colombo,Sea,Pharmaceuticals,2822.0,0.5,4974.0,LCL,100.38,Normal,Carrier_B,11.0,57258.0
SHP02823P,Pune,Dubai,Sea,Machinery,2823.0,0.5,6585.0,AIR_CARGO,104.25,Normal,Carrier_E,11.0,74264.0
SHP02824P,Pune,New York,Sea,Machinery,2824.0,12.06,729.0,40FT,78.87,Normal,Carrier_E,2.0,28354.0
SHP02825H,Hyderabad,Rotterdam,Sea,Machinery,2825.0,14.27,1193.0,AIR_CARGO,84.0,Normal,Carrier_B,6.0,38950.0
SHP02826H,Hyderabad,Hamburg,Air,Pharmaceuticals,2826.0,15.7,7368.0,20FT,113.52,Peak,Carrier_B,15.0,438230.0
SHP02827M,Mumbai,Jebel Ali,Air,Electronics,2827.0,11.08,10611.0,40FT_HC,88.41,Off_Peak,Carrier_B,20.0,244088.0
SHP02828P,Pune,Dubai,Sea,Pharmaceuticals,2828.0,9.32,6174.0,20FT,85.74,Normal,Carrier_A,10.0,57959.0
SHP02829P,Pune,Shanghai,Sea,Electronics,2829.0,4.54,2397.0,40FT,91.88,Peak,Carrier_E,6.0,53282.0
SHP02830H,Hyderabad,Los Angeles,Sea,Pharmaceuticals,2830.0,3.14,1835.0,20FT,86.64,Peak,Carrier_C,4.0,31508.0
SHP02831A,Mumbai,Dubai,Sea,Automotive Parts,2831.0,8.91,10848.0,LCL,78.65,Peak,Carrier_A,22.0,70705.0
SHP02832C,Chennai,Colombo,Air,Furniture,2832.0,8.84,8569.0,20FT,83.32,Peak,Carrier_C,19.0,219637.0
SHP02833C,Chennai,Colombo,Sea,Machinery,2833.0,10.28,11611.0,AIR_CARGO,100.61,Normal,Carrier_A,23.0,100455.0
SHP02834K,Kolkata,Dubai,Sea,Furniture,2834.0,17.08,1447.0,40FT_HC,83.93,Normal,Carrier_A,5.0,43169.0
SHP02835P,Pune,Jebel Ali,Sea,Electronics,2835.0,2.5,10880.0,LCL,100.91,Normal,Carrier_C,23.0,95194.0
SHP02836B,Bengaluru,New York,Road,Pharmaceuticals,2836.0,25.13,10225.0,LCL,79.0,Normal,Carrier_B,18.0,113558.0
SHP02837C,Chennai,Rotterdam,Sea,Automotive Parts,2837.0,2.41,10772.0,LCL,76.68,Off_Peak,Carrier_C,25.0,79651.0
SHP02838K,Kolkata,Los Angeles,Sea,Pharmaceuticals,2838.0,3.74,566.0,40FT,109.46,Normal,Carrier_D,2.0,46732.0
SHP02839D,Delhi,Rotterdam,Sea,Furniture,2839.0,6.72,9032.0,40FT,105.4,Normal,Carrier_E,19.0,323313.0
SHP02840B,Bengaluru,Singapore,Sea,Chemicals,2840.0,0.5,6813.0,AIR_CARGO,101.64,Peak,Carrier_D,12.0,87659.0
SHP02841P,Pune,Jebel Ali,Sea,Automotive Parts,2841.0,6.99,7092.0,40FT_HC,76.24,Peak,Carrier_A,15.0,68148.0
SHP02842C,Chennai,Colombo,Air,Machinery,2842.0,0.5,5896.0,20FT,84.57,Normal,Carrier_C,13.0,144787.0
SHP02843A,Mumbai,Singapore,Road,Textiles,2843.0,6.13,9041.0,AIR_CARGO,107.49,Normal,Carrier_B,22.0,148100.0
SHP02844D,Delhi,Rotterdam,Sea,Machinery,2844.0,30.72,11998.0,40FT,80.79,Off_Peak,Carrier_B,23.0,127199.0
SHP02845K,Kolkata,Rotterdam,Sea,Textiles,2845.0,1.8,8671.0,AIR_CARGO,107.51,Peak,Carrier_D,20.0,111849.0
SHP02846C,Chennai,Los Angeles,Sea,Automotive Parts,2846.0,7.16,8298.0,40FT_HC,98.37,Normal,Carrier_D,18.0,83012.0
SHP02847P,Pune,London,Air,Chemicals,2847.0,0.5,8026.0,AIR_CARGO,104.61,Normal,Carrier_A,20.0,246734.0
SHP02848C,Chennai,Rotterdam,Sea,Furniture,2848.0,9.0,8495.0,LCL,100.78,Peak,Carrier_E,14.0,90722.0
SHP02849H,Hyderabad,New York,Sea,Chemicals,2849.0,19.53,4434.0,20FT,91.68,Normal,Carrier_A,11.0,54069.0
SHP02850D,Delhi,New York,Sea,Electronics,2850.0,4.73,4183.0,40FT,86.68,Normal,Carrier_B,4.0,44582.0
SHP02851C,Chennai,Dubai,Air,Chemicals,2851.0,0.5,9520.0,40FT,101.91,Normal,Carrier_C,19.0,271312.0
SHP02852M,Mumbai,Los Angeles,Sea,General Merchandise,2852.0,6.5,1111.0,40FT_HC,107.28,Normal,Carrier_D,6.0,45820.0
SHP02853A,Mumbai,Los Angeles,Sea,Automotive Parts,2853.0,22.71,9231.0,40FT_HC,76.79,Normal,Carrier_B,22.0,73176.0
SHP02854H,Hyderabad,Colombo,Road,Furniture,2854.0,5.84,9859.0,40FT_HC,90.2,Normal,Carrier_A,21.0,104918.0
SHP02855H,Hyderabad,Rotterdam,Sea,Furniture,2855.0,2.33,6498.0,40FT,89.03,Normal,Carrier_E,13.0,60399.0
SHP02856C,Chennai,London,Sea,Electronics,2856.0,8.82,10967.0,LCL,97.38,Normal,Carrier_C,23.0,89104.0
SHP02857A,Mumbai,Shanghai,Sea,Furniture,2857.0,9.01,5941.0,20FT,79.56,Peak,Carrier_E,18.0,61441.0
SHP02858H,Hyderabad,Singapore,Sea,Chemicals,2858.0,14.55,2548.0,40FT_HC,112.34,Off_Peak,Carrier_A,7.0,54515.0
SHP02859B,Bengaluru,Los Angeles,Sea,Automotive Parts,2859.0,7.87,4656.0,40FT,96.94,Normal,Carrier_A,12.0,66263.0
SHP02860D,Delhi,Dubai,Sea,Machinery,2860.0,2.39,10917.0,LCL,111.95,Peak,Carrier_B,21.0,124224.0
SHP02861B,Bengaluru,Dubai,Road,Chemicals,2861.0,11.37,11928.0,40FT_HC,107.68,Peak,Carrier_C,26.0,183087.0
SHP02862K,Kolkata,Rotterdam,Sea,Pharmaceuticals,2862.0,16.52,5351.0,40FT_HC,82.67,Normal,Carrier_A,14.0,52077.0
SHP02863B,Bengaluru,Rotterdam,Sea,Textiles,2863.0,18.57,2419.0,20FT,80.29,Peak,Carrier_B,5.0,47062.0
SHP02864A,Mumbai,Shanghai,Sea,Automotive Parts,2864.0,2.68,3793.0,20FT,109.45,Normal,Carrier_A,10.0,54451.0
SHP02865M,Mumbai,Hamburg,Sea,Furniture,2865.0,1.22,6863.0,AIR_CARGO,96.44,Peak,Carrier_B,16.0,84191.0
SHP02866H,Hyderabad,Hamburg,Sea,Electronics,2866.0,15.13,7079.0,40FT_HC,75.79,Peak,Carrier_E,16.0,65725.0
SHP02867A,Mumbai,Rotterdam,Sea,Machinery,2867.0,15.13,7746.0,AIR_CARGO,112.37,Normal,Carrier_B,16.0,112343.0
SHP02868H,Hyderabad,Jebel Ali,Air,General Merchandise,2868.0,1.66,10107.0,40FT,93.92,Off_Peak,Carrier_E,23.0,255815.0
SHP02869P,Pune,New York,Sea,Machinery,2869.0,6.63,8679.0,20FT,87.04,Normal,Carrier_D,16.0,73006.0
SHP02870M,Mumbai,New York,Sea,Chemicals,2870.0,10.81,3500.0,LCL,95.66,Normal,Carrier_A,8.0,53731.0
SHP02871H,Hyderabad,Shanghai,Road,Textiles,2871.0,5.06,5043.0,40FT_HC,107.92,Peak,Carrier_D,11.0,122803.0
SHP02872B,Bengaluru,Shanghai,Road,Machinery,2872.0,5.48,10158.0,40FT_HC,79.41,Normal,Carrier_C,23.0,93301.0
SHP02873P,Pune,Colombo,Road,General Merchandise,2873.0,3.47,7784.0,AIR_CARGO,89.36,Peak,Carrier_D,14.0,113152.0
SHP02874P,Pune,London,Sea,Pharmaceuticals,2874.0,0.5,2414.0,20FT,87.75,Normal,Carrier_B,7.0,38149.0
SHP02875K,Kolkata,Dubai,Air,Electronics,2875.0,1.6,4244.0,AIR_CARGO,108.59,Off_Peak,Carrier_B,9.0,185947.0
SHP02876P,Pune,New York,Sea,Automotive Parts,2876.0,8.68,9598.0,40FT_HC,106.14,Normal,Carrier_C,20.0,85692.0
SHP02877P,Pune,Jebel Ali,Sea,Textiles,2877.0,10.33,2479.0,20FT,91.0,Normal,Carrier_C,7.0,36603.0
SHP02878C,Chennai,Rotterdam,Sea,General Merchandise,2878.0,3.78,8447.0,40FT_HC,101.58,Normal,Carrier_A,15.0,86631.0
SHP02879M,Mumbai,Los Angeles,Sea,Furniture,2879.0,0.75,6981.0,20FT,90.78,Normal,Carrier_B,17.0,65661.0
SHP02880B,Bengaluru,Jebel Ali,Sea,Chemicals,2880.0,5.4,2196.0,40FT_HC,97.85,Normal,Carrier_C,7.0,45319.0
SHP02881A,Mumbai,Colombo,Sea,Chemicals,2881.0,22.22,8422.0,LCL,114.65,Normal,Carrier_D,16.0,112490.0
SHP02882B,Bengaluru,Jebel Ali,Road,Chemicals,2882.0,9.4,2137.0,AIR_CARGO,96.42,Peak,Carrier_B,5.0,48459.0
SHP02883B,Bengaluru,Los Angeles,Sea,Furniture,2883.0,0.5,5082.0,20FT,114.54,Normal,Carrier_C,14.0,62704.0
SHP02884C,Chennai,Singapore,Sea,Furniture,2884.0,7.88,4048.0,AIR_CARGO,104.89,Normal,Carrier_A,10.0,59783.0
SHP02885D,Delhi,Hamburg,Sea,Textiles,2885.0,0.5,8435.0,20FT,79.83,Peak,Carrier_E,15.0,70112.0
SHP02886H,Hyderabad,Singapore,Road,Machinery,2886.0,4.26,9497.0,20FT,106.84,Normal,Carrier_B,18.0,132070.0
SHP02887H,Hyderabad,Dubai,Sea,Textiles,2887.0,6.98,2436.0,20FT,81.45,Normal,Carrier_B,8.0,33427.0
SHP02888A,Mumbai,Dubai,Sea,Chemicals,2888.0,8.2,9838.0,40FT_HC,96.29,Peak,Carrier_B,21.0,112269.0
SHP02889P,Pune,New York,Air,Pharmaceuticals,2889.0,17.81,583.0,40FT,99.53,Normal,Carrier_B,4.0,195693.0
SHP02890K,Kolkata,Los Angeles,Sea,General Merchandise,2890.0,7.91,6596.0,40FT_HC,110.69,Off_Peak,Carrier_E,13.0,250323.0
SHP02891A,Mumbai,Dubai,Sea,Automotive Parts,2891.0,0.5,6443.0,40FT,83.42,Off_Peak,Carrier_E,15.0,52161.0
SHP02892D,Delhi,Shanghai,Air,Automotive Parts,2892.0,8.42,7674.0,40FT_HC,110.04,Normal,Carrier_A,15.0,295071.0
SHP02893H,Hyderabad,New York,Air,Textiles,2893.0,12.81,3257.0,40FT,112.38,Normal,Carrier_B,6.0,220947.0
SHP02894K,Kolkata,Colombo,Air,Chemicals,2894.0,13.71,613.0,20FT,78.58,Peak,Carrier_C,6.0,94730.0
SHP02895A,Mumbai,New York,Sea,Furniture,2895.0,4.52,5730.0,20FT,110.41,Peak,Carrier_D,13.0,91162.0
SHP02896K,Kolkata,Singapore,Road,Electronics,2896.0,8.82,1321.0,40FT,85.37,Normal,Carrier_B,3.0,33328.0
SHP02897B,Bengaluru,Rotterdam,Sea,Pharmaceuticals,2897.0,8.85,10760.0,40FT,78.24,Off_Peak,Carrier_E,22.0,60895.0
SHP02898M,Mumbai,Shanghai,Sea,Textiles,2898.0,6.79,2497.0,AIR_CARGO,113.34,Off_Peak,Carrier_A,7.0,47911.0
SHP02899B,Bengaluru,Shanghai,Sea,Chemicals,2899.0,2.84,5390.0,20FT,90.69,Normal,Carrier_B,11.0,51557.0
SHP02900C,Chennai,London,Sea,Machinery,2900.0,5.21,5491.0,40FT_HC,99.92,Normal,Carrier_A,12.0,73026.0
SHP02901P,Pune,Shanghai,Sea,Automotive Parts,2901.0,5.05,6858.0,AIR_CARGO,97.11,Peak,Carrier_C,13.0,76677.0
SHP02902H,Hyderabad,Shanghai,Air,Automotive Parts,2902.0,10.95,9499.0,40FT,83.53,Normal,Carrier_C,21.0,214544.0
SHP02903K,Kolkata,Singapore,Sea,Pharmaceuticals,2903.0,16.89,5930.0,40FT_HC,101.78,Normal,Carrier_C,13.0,81409.0
SHP02904A,Mumbai,Jebel Ali,Sea,Automotive Parts,2904.0,13.63,796.0,LCL,76.84,Normal,Carrier_C,1.0,26990.0
